Order_ID,Order_Date,Branch,Customer_ID,Customer_Name,Gender,City,Product_Category,Product_Name,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Salesperson,Rating
ORD14028,03/12/2025,Gulberg,C1230,Ali Khan,Male,Lahore,Home,Soap,Lux,5,180,15,765,650,115,Debit Card,Zain,4
ORD14029,27/07/2025,Johar Town,C1293,Ayesha Iqbal,Male,Lahore,Stationery,Pen,Dollar,3,60,5,171,105,66,JazzCash,Bilal,4.5
ORD14030,18/09/2025,DHA,C1122,Maryam Raza,Female,Lahore,Electronics,Keyboard,A4Tech,4,2800,0,11200,8800,2400,Cash,Zain,4.5
ORD14031,17/07/2025,Model Town,C1618,Hamza Ahmed,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,4,220,0,880,680,200,JazzCash,Ali,4.4
ORD14032,28/11/2025,DHA,C1671,Sara Iqbal,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,5,650,15,2762.5,2600,162.5,JazzCash,Bilal,3.7
ORD14033,22/10/2025,Johar Town,C1296,Ahmed Chaudhry,Female,Lahore,Bakery,Bread,Dawn,2,120,5,228,160,68,Cash,Ali,4.3
ORD14034,25/02/2025,Model Town,C1302,Hassan Sheikh,Male,Lahore,Stationery,Marker,Dollar,4,120,15,408,320,88,Credit Card,Ahmed,4.8
ORD14035,24/09/2025,Gulberg,C1265,Hassan Sheikh,Female,Lahore,Electronics,Power Bank,Xiaomi,2,4500,15,7650,7200,450,Easypaisa,Bilal,5
ORD14036,16/04/2025,Wapda Town,C1547,Sara Malik,Female,Lahore,Stationery,Pen,Dollar,4,60,15,204,140,64,Cash,Hamza,4.4
ORD14037,16/02/2025,Model Town,C1315,Maryam Iqbal,Male,Lahore,Stationery,Marker,Dollar,4,120,15,408,320,88,JazzCash,Bilal,3.8
ORD14038,13/11/2025,Gulberg,C1711,Ayesha Khan,Male,Lahore,Home,Shampoo,Sunsilk,3,620,5,1767,1500,267,Credit Card,Hassan,4.5
ORD14039,10/03/2025,Model Town,C1307,Ali Butt,Female,Lahore,Home,Detergent 1kg,Surf Excel,3,850,10,2295,2040,255,Credit Card,Zain,4.3
ORD14040,15/08/2025,Wapda Town,C1097,Zain Butt,Female,Lahore,Home,Shampoo,Sunsilk,3,620,10,1674,1500,174,JazzCash,Ali,3.8
ORD14041,11/09/2025,Gulberg,C1533,Maryam Malik,Female,Lahore,Bakery,Bread,Dawn,4,120,5,456,320,136,JazzCash,Bilal,3.7
ORD14042,01/05/2025,Johar Town,C1207,Usman Iqbal,Male,Lahore,Stationery,Pen,Dollar,3,60,20,144,105,39,Debit Card,Bilal,4
ORD14043,13/09/2025,Model Town,C1277,Hassan Iqbal,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,4,3200,5,12160,10400,1760,Credit Card,Usman,4.3
ORD14044,30/07/2025,Johar Town,C1211,Ahmed Chaudhry,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,4,220,0,880,680,200,Cash,Usman,4.3
ORD14045,08/02/2025,Model Town,C1238,Bilal Raza,Male,Lahore,Grocery,Tea 475g,Tapal,1,980,15,833,820,13,Debit Card,Bilal,4.5
ORD14046,02/01/2025,Johar Town,C1742,Hamza Sheikh,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,5,342,240,102,Cash,Hamza,4.5
ORD14047,31/10/2025,Johar Town,C1339,Usman Ahmed,Female,Lahore,Bakery,Cake,Gourmet,4,900,0,3600,2800,800,Cash,Bilal,4.5
ORD14048,27/04/2025,Johar Town,C1685,Umar Iqbal,Male,Lahore,Electronics,Mouse,Logitech,4,1800,5,6840,5600,1240,Credit Card,Bilal,4.3
ORD14049,28/03/2025,DHA,C1295,Zain Chaudhry,Male,Lahore,Home,Detergent 1kg,Surf Excel,2,850,5,1615,1360,255,Debit Card,Bilal,3.6
ORD14050,13/06/2025,Model Town,C1079,Ahmed Malik,Male,Lahore,Stationery,Pen,Dollar,2,60,0,120,70,50,Cash,Bilal,4
ORD14051,29/09/2025,Johar Town,C1202,Bilal Khan,Female,Lahore,Bakery,Bread,Dawn,4,120,10,432,320,112,Cash,Zain,4.1
ORD14052,07/12/2025,DHA,C1412,Hassan Iqbal,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,10,594,510,84,JazzCash,Usman,4.3
ORD14053,18/04/2025,Wapda Town,C1399,Sara Khan,Male,Lahore,Bakery,Cake,Gourmet,4,900,10,3240,2800,440,Credit Card,Zain,4.2
ORD14054,17/04/2025,Wapda Town,C1753,Usman Sheikh,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,1,90,15,76.5,60,16.5,Cash,Bilal,3.5
ORD14055,09/05/2025,Model Town,C1323,Ali Iqbal,Female,Lahore,Home,Soap,Lux,1,180,0,180,130,50,Easypaisa,Zain,4.7
ORD14056,22/09/2025,DHA,C1548,Umar Chaudhry,Male,Lahore,Bakery,Cake,Gourmet,1,900,15,765,700,65,Debit Card,Hassan,3.8
ORD14057,04/04/2025,Gulberg,C1409,Hassan Ahmed,Male,Lahore,Grocery,Sugar 1kg,Shan,2,180,0,360,300,60,Cash,Hamza,4.8
ORD14058,29/08/2025,DHA,C1606,Ahmed Ahmed,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,4,650,5,2470,2080,390,Debit Card,Ahmed,5
ORD14059,20/03/2025,Johar Town,C1222,Usman Sheikh,Male,Lahore,Bakery,Cookies,LU,1,250,5,237.5,180,57.5,Credit Card,Ahmed,4.6
ORD14060,09/03/2025,Johar Town,C1150,Bilal Butt,Male,Lahore,Stationery,Pen,Dollar,3,60,10,162,105,57,Credit Card,Hassan,3.5
ORD14061,29/04/2025,Gulberg,C1099,Hassan Butt,Female,Lahore,Stationery,Notebook,Dollar,1,180,0,180,120,60,JazzCash,Usman,4.3
ORD14062,11/12/2025,Gulberg,C1657,Sara Chaudhry,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,2,220,10,396,340,56,Debit Card,Zain,3.8
ORD14063,24/03/2025,Model Town,C1421,Usman Raza,Female,Lahore,Bakery,Cookies,LU,4,250,0,1000,720,280,Easypaisa,Umar,4.7
ORD14064,27/05/2025,DHA,C1221,Umar Ahmed,Female,Lahore,Grocery,Tea 475g,Tapal,4,980,20,3136,3280,-144,Cash,Hassan,3.5
ORD14065,27/08/2025,Johar Town,C1386,Ali Butt,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,4,3200,5,12160,10400,1760,Debit Card,Ali,4.6
ORD14066,21/06/2025,Gulberg,C1502,Maryam Malik,Female,Lahore,Home,Soap,Lux,2,180,15,306,260,46,Debit Card,Usman,3.9
ORD14067,03/11/2025,Model Town,C1466,Hassan Butt,Female,Lahore,Stationery,Marker,Dollar,5,120,15,510,400,110,Debit Card,Usman,3.6
ORD14068,10/08/2025,Johar Town,C1165,Fatima Malik,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,5,171,120,51,JazzCash,Ali,3.8
ORD14069,16/06/2025,DHA,C1616,Ali Sheikh,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,5,171,120,51,Easypaisa,Ahmed,4.7
ORD14070,28/12/2025,DHA,C1077,Usman Raza,Female,Lahore,Electronics,Mouse,Logitech,1,1800,10,1620,1400,220,Debit Card,Usman,4.4
ORD14071,21/03/2025,Gulberg,C1535,Zain Malik,Male,Lahore,Electronics,Keyboard,A4Tech,4,2800,15,9520,8800,720,Credit Card,Ahmed,3.9
ORD14072,22/03/2025,Model Town,C1286,Ahmed Iqbal,Male,Lahore,Stationery,Marker,Dollar,2,120,5,228,160,68,Credit Card,Hassan,3.8
ORD14073,25/09/2025,Wapda Town,C1082,Maryam Khan,Female,Lahore,Home,Shampoo,Sunsilk,5,620,10,2790,2500,290,Debit Card,Ahmed,4.4
ORD14074,18/05/2025,Wapda Town,C1354,Ali Butt,Female,Lahore,Electronics,Power Bank,Xiaomi,4,4500,10,16200,14400,1800,Easypaisa,Usman,3.8
ORD14075,24/12/2025,Model Town,C1005,Fatima Sheikh,Male,Lahore,Stationery,Notebook,Dollar,1,180,0,180,120,60,JazzCash,Hamza,4.4
ORD14076,05/06/2025,DHA,C1478,Maryam Iqbal,Male,Lahore,Bakery,Cookies,LU,4,250,15,850,720,130,JazzCash,Ali,3.9
ORD14077,08/05/2025,Gulberg,C1570,Zain Sheikh,Male,Lahore,Stationery,Pen,Dollar,4,60,10,216,140,76,Debit Card,Umar,4.8
ORD14078,05/12/2025,DHA,C1651,Zain Raza,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,3,650,5,1852.5,1560,292.5,Cash,Ahmed,4.8
ORD14079,08/07/2025,DHA,C1074,Usman Sheikh,Female,Lahore,Electronics,Power Bank,Xiaomi,4,4500,5,17100,14400,2700,Easypaisa,Hamza,4.8
ORD14080,17/09/2025,Wapda Town,C1412,Bilal Chaudhry,Male,Lahore,Grocery,Sugar 1kg,Shan,1,180,10,162,150,12,Debit Card,Hassan,4.1
ORD14081,17/05/2025,Johar Town,C1025,Umar Iqbal,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,5,627,510,117,Debit Card,Usman,5
ORD14082,21/11/2025,Gulberg,C1713,Zain Malik,Female,Lahore,Grocery,Sugar 1kg,Shan,2,180,10,324,300,24,Cash,Zain,3.7
ORD14083,31/12/2025,Wapda Town,C1067,Hamza Sheikh,Male,Lahore,Electronics,Mouse,Logitech,1,1800,0,1800,1400,400,Cash,Zain,3.9
ORD14084,09/02/2025,Johar Town,C1756,Umar Raza,Female,Lahore,Stationery,Notebook,Dollar,2,180,10,324,240,84,Credit Card,Umar,4.3
ORD14085,01/02/2025,DHA,C1168,Fatima Sheikh,Male,Lahore,Home,Soap,Lux,4,180,10,648,520,128,Cash,Umar,5
ORD14086,16/01/2025,Gulberg,C1751,Ali Ahmed,Male,Lahore,Home,Shampoo,Sunsilk,1,620,0,620,500,120,Credit Card,Bilal,4.3
ORD14087,05/01/2025,Johar Town,C1108,Ahmed Chaudhry,Female,Lahore,Electronics,Keyboard,A4Tech,5,2800,10,12600,11000,1600,JazzCash,Ahmed,3.5
ORD14088,12/05/2025,Model Town,C1174,Maryam Malik,Male,Lahore,Bakery,Bread,Dawn,1,120,0,120,80,40,Credit Card,Usman,5
ORD14089,26/05/2025,Model Town,C1297,Ali Raza,Male,Lahore,Bakery,Cake,Gourmet,2,900,0,1800,1400,400,Debit Card,Ali,3.6
ORD14090,21/01/2025,Gulberg,C1357,Hamza Khan,Male,Lahore,Stationery,Pen,Dollar,2,60,0,120,70,50,Cash,Zain,4.6
ORD14091,20/09/2025,Model Town,C1426,Ali Sheikh,Female,Lahore,Home,Shampoo,Sunsilk,3,620,0,1860,1500,360,Credit Card,Ali,3.9
ORD14092,16/05/2025,DHA,C1413,Ali Iqbal,Male,Lahore,Bakery,Bread,Dawn,3,120,0,360,240,120,Credit Card,Usman,4.9
ORD14093,31/08/2025,Johar Town,C1553,Umar Ahmed,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,1,650,10,585,520,65,Credit Card,Ali,3.7
ORD14094,30/12/2025,DHA,C1213,Hamza Malik,Female,Lahore,Home,Detergent 1kg,Surf Excel,4,850,0,3400,2720,680,Cash,Ahmed,4.1
ORD14095,28/11/2025,Model Town,C1192,Hamza Iqbal,Male,Lahore,Home,Soap,Lux,1,180,10,162,130,32,Cash,Ahmed,4.2
ORD14096,13/09/2025,Model Town,C1149,Hamza Khan,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,2,650,0,1300,1040,260,Credit Card,Usman,4
ORD14097,11/01/2025,Wapda Town,C1439,Zain Butt,Female,Lahore,Bakery,Cake,Gourmet,4,900,0,3600,2800,800,Debit Card,Hassan,4.1
ORD14098,20/02/2025,Wapda Town,C1244,Ahmed Ahmed,Female,Lahore,Stationery,Notebook,Dollar,5,180,20,720,600,120,Cash,Ahmed,4.7
ORD14099,09/11/2025,Wapda Town,C1463,Maryam Ahmed,Male,Lahore,Stationery,Marker,Dollar,1,120,5,114,80,34,Debit Card,Umar,4.8
ORD14100,06/06/2025,DHA,C1638,Usman Iqbal,Female,Lahore,Stationery,Notebook,Dollar,3,180,20,432,360,72,Debit Card,Bilal,4.6
ORD14101,23/01/2025,Johar Town,C1491,Hassan Sheikh,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,4,220,10,792,680,112,Easypaisa,Bilal,4.3
ORD14102,12/02/2025,Wapda Town,C1656,Maryam Butt,Female,Lahore,Grocery,Sugar 1kg,Shan,1,180,5,171,150,21,Debit Card,Bilal,3.8
ORD14103,07/08/2025,Wapda Town,C1240,Zain Sheikh,Female,Lahore,Home,Soap,Lux,4,180,20,576,520,56,Easypaisa,Ali,3.5
ORD14104,02/01/2025,Gulberg,C1516,Sara Malik,Female,Lahore,Bakery,Cake,Gourmet,2,900,10,1620,1400,220,Cash,Hassan,3.8
ORD14105,19/02/2025,Gulberg,C1576,Usman Malik,Female,Lahore,Electronics,Keyboard,A4Tech,5,2800,5,13300,11000,2300,Easypaisa,Ali,4.7
ORD14106,18/07/2025,Model Town,C1155,Sara Iqbal,Male,Lahore,Stationery,Notebook,Dollar,1,180,0,180,120,60,Debit Card,Hamza,4.5
ORD14107,25/07/2025,Gulberg,C1090,Ali Raza,Male,Lahore,Grocery,Tea 475g,Tapal,5,980,15,4165,4100,65,Debit Card,Ahmed,4.6
ORD14108,03/04/2025,Model Town,C1222,Umar Khan,Female,Lahore,Stationery,Marker,Dollar,4,120,15,408,320,88,Debit Card,Hassan,3.8
ORD14109,26/10/2025,Model Town,C1401,Maryam Sheikh,Female,Lahore,Bakery,Cake,Gourmet,3,900,0,2700,2100,600,Easypaisa,Ahmed,4.7
ORD14110,24/06/2025,Gulberg,C1348,Ali Khan,Male,Lahore,Electronics,Mouse,Logitech,5,1800,0,9000,7000,2000,Cash,Hamza,4.4
ORD14111,06/04/2025,Gulberg,C1360,Hamza Sheikh,Female,Lahore,Electronics,Mouse,Logitech,5,1800,20,7200,7000,200,Credit Card,Ali,4.4
ORD14112,28/05/2025,Model Town,C1068,Umar Khan,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,3,650,5,1852.5,1560,292.5,Cash,Usman,4.4
ORD14113,27/10/2025,Gulberg,C1596,Ahmed Ahmed,Female,Lahore,Bakery,Bread,Dawn,4,120,15,408,320,88,JazzCash,Hassan,4.1
ORD14114,25/09/2025,Johar Town,C1096,Ayesha Chaudhry,Female,Lahore,Electronics,Power Bank,Xiaomi,1,4500,5,4275,3600,675,JazzCash,Ali,5
ORD14115,02/09/2025,Gulberg,C1710,Zain Khan,Female,Lahore,Home,Soap,Lux,3,180,10,486,390,96,Debit Card,Umar,4
ORD14116,12/04/2025,DHA,C1661,Zain Butt,Male,Lahore,Stationery,Notebook,Dollar,3,180,15,459,360,99,JazzCash,Zain,3.6
ORD14117,03/10/2025,Johar Town,C1598,Ali Malik,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,0,360,240,120,Easypaisa,Bilal,4.3
ORD14118,15/08/2025,Johar Town,C1791,Hamza Ahmed,Female,Lahore,Electronics,Keyboard,A4Tech,4,2800,10,10080,8800,1280,Debit Card,Bilal,4.5
ORD14119,10/09/2025,Model Town,C1002,Fatima Ahmed,Male,Lahore,Electronics,Mouse,Logitech,5,1800,5,8550,7000,1550,Cash,Umar,4.3
ORD14120,14/01/2025,Gulberg,C1119,Ali Malik,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,5,220,0,1100,850,250,Cash,Usman,4.8
ORD14121,12/05/2025,Wapda Town,C1026,Sara Chaudhry,Female,Lahore,Grocery,Tea 475g,Tapal,1,980,20,784,820,-36,Easypaisa,Zain,3.7
ORD14122,25/07/2025,Model Town,C1406,Bilal Raza,Female,Lahore,Home,Detergent 1kg,Surf Excel,5,850,0,4250,3400,850,JazzCash,Ahmed,3.9
ORD14123,30/10/2025,Model Town,C1663,Usman Butt,Male,Lahore,Electronics,Power Bank,Xiaomi,4,4500,0,18000,14400,3600,Easypaisa,Umar,3.7
ORD14124,23/02/2025,Johar Town,C1742,Umar Khan,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,0,540,450,90,JazzCash,Bilal,4.8
ORD14125,31/07/2025,Johar Town,C1094,Maryam Iqbal,Female,Lahore,Electronics,Power Bank,Xiaomi,3,4500,20,10800,10800,0,JazzCash,Hamza,4.9
ORD14126,16/11/2025,Model Town,C1282,Hamza Malik,Male,Lahore,Bakery,Bread,Dawn,2,120,20,192,160,32,JazzCash,Ahmed,3.8
ORD14127,05/10/2025,Gulberg,C1655,Bilal Raza,Female,Lahore,Electronics,Power Bank,Xiaomi,4,4500,15,15300,14400,900,Debit Card,Hassan,4.5
ORD14128,14/08/2025,Gulberg,C1525,Hamza Chaudhry,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,1,220,20,176,170,6,Debit Card,Umar,4.4
ORD14129,15/08/2025,Johar Town,C1670,Bilal Butt,Male,Lahore,Home,Detergent 1kg,Surf Excel,1,850,20,680,680,0,Cash,Usman,3.9
ORD14130,31/10/2025,DHA,C1161,Hassan Raza,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,4,90,20,288,240,48,Cash,Zain,3.6
ORD14131,23/03/2025,Gulberg,C1536,Sara Sheikh,Male,Lahore,Grocery,Tea 475g,Tapal,4,980,15,3332,3280,52,Cash,Ahmed,4.1
ORD14132,07/08/2025,Wapda Town,C1694,Usman Raza,Male,Lahore,Electronics,Power Bank,Xiaomi,5,4500,15,19125,18000,1125,Credit Card,Hamza,4
ORD14133,08/03/2025,DHA,C1720,Zain Khan,Female,Lahore,Bakery,Bread,Dawn,5,120,10,540,400,140,Credit Card,Zain,3.5
ORD14134,30/04/2025,Wapda Town,C1204,Maryam Raza,Female,Lahore,Bakery,Cake,Gourmet,4,900,5,3420,2800,620,Easypaisa,Ahmed,4.3
ORD14135,12/05/2025,Gulberg,C1141,Sara Sheikh,Female,Lahore,Electronics,Power Bank,Xiaomi,5,4500,15,19125,18000,1125,Debit Card,Usman,4.5
ORD14136,30/12/2025,Gulberg,C1491,Ali Chaudhry,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,5,627,510,117,JazzCash,Ahmed,4.7
ORD14137,28/12/2025,Model Town,C1024,Ahmed Iqbal,Male,Lahore,Bakery,Cake,Gourmet,4,900,20,2880,2800,80,JazzCash,Hassan,4.9
ORD14138,03/05/2025,Wapda Town,C1541,Usman Raza,Female,Lahore,Electronics,Keyboard,A4Tech,1,2800,5,2660,2200,460,Credit Card,Ali,4.3
ORD14139,13/04/2025,DHA,C1667,Ayesha Raza,Male,Lahore,Home,Shampoo,Sunsilk,5,620,0,3100,2500,600,Credit Card,Ahmed,4.2
ORD14140,07/06/2025,Johar Town,C1610,Hamza Khan,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,0,180,120,60,Easypaisa,Hamza,4.2
ORD14141,20/06/2025,Johar Town,C1768,Hamza Chaudhry,Female,Lahore,Electronics,Mouse,Logitech,1,1800,10,1620,1400,220,Cash,Hassan,4.1
ORD14142,20/08/2025,DHA,C1186,Bilal Chaudhry,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,4,220,0,880,680,200,Cash,Zain,4.6
ORD14143,17/02/2025,Wapda Town,C1324,Umar Sheikh,Male,Lahore,Home,Shampoo,Sunsilk,2,620,5,1178,1000,178,Credit Card,Usman,4.9
ORD14144,16/05/2025,Wapda Town,C1351,Ahmed Chaudhry,Male,Lahore,Stationery,Notebook,Dollar,4,180,10,648,480,168,Easypaisa,Zain,4.6
ORD14145,31/08/2025,DHA,C1401,Ali Ahmed,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,4,220,0,880,680,200,Credit Card,Ali,4.4
ORD14146,06/06/2025,Johar Town,C1336,Umar Malik,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,1,3200,20,2560,2600,-40,JazzCash,Hamza,4.7
ORD14147,17/08/2025,Model Town,C1491,Umar Iqbal,Female,Lahore,Bakery,Bread,Dawn,5,120,15,510,400,110,Cash,Usman,3.8
ORD14148,30/08/2025,Johar Town,C1463,Bilal Khan,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,0,540,450,90,JazzCash,Usman,4.1
ORD14149,02/07/2025,Wapda Town,C1229,Zain Sheikh,Female,Lahore,Stationery,Pen,Dollar,3,60,5,171,105,66,Credit Card,Hamza,3.8
ORD14150,09/07/2025,Johar Town,C1798,Bilal Malik,Female,Lahore,Electronics,Keyboard,A4Tech,3,2800,0,8400,6600,1800,Credit Card,Zain,4
ORD14151,24/07/2025,Gulberg,C1593,Bilal Chaudhry,Male,Lahore,Stationery,Pen,Dollar,2,60,5,114,70,44,Credit Card,Bilal,4.8
ORD14152,11/09/2025,Wapda Town,C1678,Maryam Khan,Male,Lahore,Home,Soap,Lux,5,180,5,855,650,205,JazzCash,Umar,4.1
ORD14153,20/12/2025,DHA,C1246,Fatima Iqbal,Male,Lahore,Bakery,Bread,Dawn,4,120,0,480,320,160,JazzCash,Umar,3.6
ORD14154,30/06/2025,DHA,C1231,Ali Butt,Female,Lahore,Stationery,Marker,Dollar,2,120,10,216,160,56,Debit Card,Zain,4
ORD14155,01/04/2025,DHA,C1549,Ali Raza,Female,Lahore,Electronics,Mouse,Logitech,2,1800,20,2880,2800,80,JazzCash,Hamza,4.6
ORD14156,18/11/2025,Gulberg,C1553,Maryam Chaudhry,Female,Lahore,Bakery,Cake,Gourmet,5,900,20,3600,3500,100,Debit Card,Bilal,4.9
ORD14157,31/03/2025,Model Town,C1107,Ahmed Iqbal,Female,Lahore,Home,Detergent 1kg,Surf Excel,3,850,15,2167.5,2040,127.5,JazzCash,Umar,3.8
ORD14158,02/10/2025,Model Town,C1161,Ahmed Chaudhry,Male,Lahore,Grocery,Sugar 1kg,Shan,4,180,0,720,600,120,Easypaisa,Umar,4.8
ORD14159,01/05/2025,Gulberg,C1299,Ali Malik,Male,Lahore,Stationery,Marker,Dollar,4,120,5,456,320,136,JazzCash,Ali,4.1
ORD14160,01/08/2025,DHA,C1765,Zain Sheikh,Female,Lahore,Stationery,Notebook,Dollar,4,180,5,684,480,204,Easypaisa,Hamza,3.8
ORD14161,08/02/2025,Model Town,C1584,Zain Butt,Male,Lahore,Bakery,Bread,Dawn,2,120,10,216,160,56,Credit Card,Umar,4.1
ORD14162,10/10/2025,Gulberg,C1402,Ayesha Ahmed,Female,Lahore,Home,Soap,Lux,1,180,15,153,130,23,JazzCash,Zain,4.2
ORD14163,14/03/2025,Johar Town,C1197,Hamza Butt,Male,Lahore,Electronics,Keyboard,A4Tech,5,2800,10,12600,11000,1600,Cash,Hassan,3.9
ORD14164,05/02/2025,DHA,C1276,Usman Raza,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,2,220,10,396,340,56,Cash,Ali,4
ORD14165,11/06/2025,Wapda Town,C1116,Sara Iqbal,Male,Lahore,Bakery,Bread,Dawn,2,120,0,240,160,80,Easypaisa,Ali,4.7
ORD14166,01/01/2025,Model Town,C1669,Umar Malik,Male,Lahore,Home,Detergent 1kg,Surf Excel,4,850,15,2890,2720,170,Debit Card,Ali,4.7
ORD14167,20/07/2025,Johar Town,C1198,Umar Raza,Male,Lahore,Electronics,Keyboard,A4Tech,2,2800,20,4480,4400,80,Credit Card,Zain,5
ORD14168,25/04/2025,Gulberg,C1034,Ahmed Butt,Female,Lahore,Electronics,Mouse,Logitech,2,1800,5,3420,2800,620,Credit Card,Hamza,4.2
ORD14169,02/11/2025,Wapda Town,C1367,Sara Chaudhry,Female,Lahore,Grocery,Sugar 1kg,Shan,5,180,20,720,750,-30,Cash,Hassan,3.6
ORD14170,03/09/2025,Johar Town,C1379,Fatima Malik,Male,Lahore,Grocery,Sugar 1kg,Shan,4,180,20,576,600,-24,Cash,Ali,4.8
ORD14171,21/04/2025,Johar Town,C1406,Ayesha Malik,Female,Lahore,Electronics,Keyboard,A4Tech,3,2800,15,7140,6600,540,JazzCash,Hamza,3.9
ORD14172,20/11/2025,Wapda Town,C1520,Ahmed Khan,Female,Lahore,Electronics,Power Bank,Xiaomi,3,4500,10,12150,10800,1350,Debit Card,Usman,4.7
ORD14173,18/08/2025,Model Town,C1727,Ali Raza,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,0,180,120,60,JazzCash,Bilal,3.7
ORD14174,09/11/2025,Johar Town,C1273,Ayesha Raza,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,1,220,20,176,170,6,Credit Card,Ahmed,4.1
ORD14175,06/12/2025,Wapda Town,C1593,Maryam Malik,Female,Lahore,Home,Shampoo,Sunsilk,2,620,0,1240,1000,240,Debit Card,Ali,3.6
ORD14176,10/01/2025,Wapda Town,C1518,Hassan Khan,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,20,144,120,24,Credit Card,Ahmed,4.7
ORD14177,13/12/2025,Model Town,C1437,Ahmed Sheikh,Male,Lahore,Electronics,Power Bank,Xiaomi,3,4500,10,12150,10800,1350,Easypaisa,Ahmed,4.9
ORD14178,20/01/2025,DHA,C1699,Maryam Raza,Female,Lahore,Electronics,Power Bank,Xiaomi,1,4500,0,4500,3600,900,JazzCash,Ahmed,3.6
ORD14179,25/12/2025,Johar Town,C1427,Ali Iqbal,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,5,627,510,117,Credit Card,Hassan,3.8
ORD14180,25/02/2025,DHA,C1635,Zain Butt,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,20,432,450,-18,Easypaisa,Ali,4.4
ORD14181,15/11/2025,Johar Town,C1389,Bilal Ahmed,Female,Lahore,Stationery,Notebook,Dollar,5,180,0,900,600,300,Easypaisa,Zain,4.9
ORD14182,19/10/2025,DHA,C1556,Zain Malik,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,20,528,510,18,Cash,Ahmed,4.8
ORD14183,08/02/2025,Gulberg,C1349,Zain Malik,Female,Lahore,Home,Shampoo,Sunsilk,1,620,0,620,500,120,Cash,Hamza,3.9
ORD14184,08/11/2025,Wapda Town,C1505,Hassan Butt,Male,Lahore,Electronics,Keyboard,A4Tech,2,2800,10,5040,4400,640,Cash,Hamza,3.6
ORD14185,01/03/2025,Gulberg,C1368,Hassan Butt,Female,Lahore,Electronics,Mouse,Logitech,3,1800,5,5130,4200,930,Easypaisa,Usman,4.9
ORD14186,13/12/2025,Gulberg,C1308,Sara Chaudhry,Male,Lahore,Bakery,Cake,Gourmet,5,900,20,3600,3500,100,Credit Card,Hamza,3.9
ORD14187,25/12/2025,Model Town,C1584,Maryam Malik,Male,Lahore,Electronics,Keyboard,A4Tech,3,2800,0,8400,6600,1800,Credit Card,Ahmed,4.8
ORD14188,23/11/2025,Gulberg,C1656,Sara Malik,Female,Lahore,Home,Shampoo,Sunsilk,3,620,0,1860,1500,360,Debit Card,Ali,4.4
ORD14189,01/05/2025,Model Town,C1788,Umar Chaudhry,Female,Lahore,Bakery,Cake,Gourmet,5,900,0,4500,3500,1000,Cash,Zain,3.7
ORD14190,17/09/2025,Wapda Town,C1734,Ali Raza,Male,Lahore,Electronics,Power Bank,Xiaomi,5,4500,15,19125,18000,1125,JazzCash,Bilal,3.7
ORD14191,08/01/2025,DHA,C1496,Fatima Malik,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,3,650,20,1560,1560,0,Debit Card,Umar,3.5
ORD14192,20/08/2025,Gulberg,C1378,Fatima Sheikh,Female,Lahore,Home,Detergent 1kg,Surf Excel,1,850,5,807.5,680,127.5,JazzCash,Zain,3.8
